subj_id,qual_col,Timing_1,row,Name
R_5A3PjLiZbWfA6Tb,Timing_1(25),1.485,25,handbag
R_0cuIBoqJYSnYnLT,Timing_1(25),2.262,25,handbag
R_9KSFfd62afsuieF,Timing_1(25),3.9139999999999997,25,handbag
R_02GRIQd5MDRenPf,Timing_1(25),3.5580000000000003,25,handbag
R_bjv98vU4STp6zQx,Timing_1(25),2.965,25,handbag
R_9KB1XzOy6rP7O1D,Timing_1(25),5.557,25,handbag
R_eX2Q9p9ZqgsYVLv,Timing_1(25),1.6440000000000001,25,handbag
R_eDMsuefXH4Nvbhz,Timing_1(25),,25,handbag
R_cGTSCS88UP99f0x,Timing_1(25),,25,handbag
R_6ujqTETwTzRExX7,Timing_1(25),15.84,25,handbag
R_1NfgfYV1GvFsWiN,Timing_1(25),,25,handbag
R_0TiNGME0OVqJO3H,Timing_1(25),,25,handbag
R_0ih7r0MXsn7mCSV,Timing_1(25),3.0239999999999996,25,handbag
R_aWcEn0nidpymQER,Timing_1(25),6.885,25,handbag
R_9FZPEV6r7ezLOSN,Timing_1(25),2.917,25,handbag
R_6zhc96D1g2EpM2h,Timing_1(25),4.0,25,handbag
R_2a6HPCAFPrB4mIR,Timing_1(25),7.119,25,handbag
R_8nQqGUmR9MT1CTP,Timing_1(26),2.717,26,motorcycle
R_0NWkLPKVngfskaV,Timing_1(26),2.807,26,motorcycle
R_2tvsWbcRX5R84ap,Timing_1(26),10.970999999999998,26,motorcycle
R_1TCKelAGYh94Ppr,Timing_1(26),,26,motorcycle
R_5uoQgdmI1psnW97,Timing_1(26),27.048000000000002,26,motorcycle
R_2aVo1rAUKgNJ8VL,Timing_1(26),,26,motorcycle
R_03dyKKqahwimd1z,Timing_1(26),5.37,26,motorcycle
R_4I5pqYdhVgOKFKd,Timing_1(26),28.695999999999998,26,motorcycle
R_1EWCq1k7UFauhNj,Timing_1(26),2.81,26,motorcycle
R_81xh6ldt0VxOPHL,Timing_1(26),1.9080000000000001,26,motorcycle
R_9KLkobZ9kYZSzYh,Timing_1(26),1.8330000000000002,26,motorcycle
R_4T9SzDwjzOtlmrX,Timing_1(26),2.5810000000000004,26,motorcycle
R_eFBfDt4acLjjVQh,Timing_1(26),14.847999999999999,26,motorcycle
R_d6Dq6Kyn36MTAJ7,Timing_1(26),17.737000000000002,26,motorcycle
R_3jv8dkv5pkIe4f3,Timing_1(26),5.473,26,motorcycle
R_9NNGTs03HOOrLhz,Timing_1(26),6.586,26,motorcycle
R_9QAIH8o5XKYkAFD,Timing_1(26),2.949,26,motorcycle
R_8hQIw8oM3sZtlUV,Timing_1(26),3.978,26,motorcycle
R_dbuBKRXlnjouSRD,Timing_1(26),1.739,26,motorcycle
R_81i04UQTtFxOXlz,Timing_1(26),10.918,26,motorcycle
R_aflUaQ1v901DTZb,Timing_1(26),1.729,26,motorcycle
R_8cU5NCG2ysTIeFf,Timing_1(26),2.5810000000000004,26,motorcycle
R_9movxfJr3JHx4c5,Timing_1(26),2.815,26,motorcycle
R_6zZuvVsaXiYicmh,Timing_1(26),1.474,26,motorcycle
R_7Os34FuyUOKUtAV,Timing_1(26),1.8459999999999999,26,motorcycle
R_6tIMcOQsORkQnuB,Timing_1(26),7.564,26,motorcycle
R_e9a4GNsvoZJ49mZ,Timing_1(26),7.4,26,motorcycle
R_cAPsFbVcU6FKEpT,Timing_1(26),9.988999999999999,26,motorcycle
R_cO0dBs5ofX0BOpT,Timing_1(26),3.197,26,motorcycle
R_6Yb3oRlkWUQ0xkF,Timing_1(26),2.9,26,motorcycle
R_5A3PjLiZbWfA6Tb,Timing_1(26),3.116,26,motorcycle
R_0cuIBoqJYSnYnLT,Timing_1(26),4.6610000000000005,26,motorcycle
R_9KSFfd62afsuieF,Timing_1(26),1.901,26,motorcycle
R_02GRIQd5MDRenPf,Timing_1(26),25.009,26,motorcycle
R_bjv98vU4STp6zQx,Timing_1(26),2.333,26,motorcycle
R_9KB1XzOy6rP7O1D,Timing_1(26),7.146,26,motorcycle
R_eX2Q9p9ZqgsYVLv,Timing_1(26),1.406,26,motorcycle
R_eDMsuefXH4Nvbhz,Timing_1(26),,26,motorcycle
R_cGTSCS88UP99f0x,Timing_1(26),4.388999999999999,26,motorcycle
R_6ujqTETwTzRExX7,Timing_1(26),3.7939999999999996,26,motorcycle
R_1NfgfYV1GvFsWiN,Timing_1(26),,26,motorcycle
R_0TiNGME0OVqJO3H,Timing_1(26),2.694,26,motorcycle
R_0ih7r0MXsn7mCSV,Timing_1(26),,26,motorcycle
R_aWcEn0nidpymQER,Timing_1(26),4.1419999999999995,26,motorcycle
R_9FZPEV6r7ezLOSN,Timing_1(26),5.886,26,motorcycle
R_6zhc96D1g2EpM2h,Timing_1(26),5.032,26,motorcycle
R_2a6HPCAFPrB4mIR,Timing_1(26),,26,motorcycle
R_8nQqGUmR9MT1CTP,Timing_1(27),3.659,27,lantern
R_0NWkLPKVngfskaV,Timing_1(27),1.406,27,lantern
R_2tvsWbcRX5R84ap,Timing_1(27),1.975,27,lantern
R_1TCKelAGYh94Ppr,Timing_1(27),,27,lantern
R_5uoQgdmI1psnW97,Timing_1(27),6.098,27,lantern
R_2aVo1rAUKgNJ8VL,Timing_1(27),24.607,27,lantern
R_03dyKKqahwimd1z,Timing_1(27),1.6680000000000001,27,lantern
R_4I5pqYdhVgOKFKd,Timing_1(27),3.0780000000000003,27,lantern
R_1EWCq1k7UFauhNj,Timing_1(27),3.049,27,lantern
R_81xh6ldt0VxOPHL,Timing_1(27),1.666,27,lantern
R_9KLkobZ9kYZSzYh,Timing_1(27),4.904,27,lantern
R_4T9SzDwjzOtlmrX,Timing_1(27),7.2989999999999995,27,lantern
R_eFBfDt4acLjjVQh,Timing_1(27),13.935,27,lantern
R_d6Dq6Kyn36MTAJ7,Timing_1(27),30.836,27,lantern
R_3jv8dkv5pkIe4f3,Timing_1(27),2.261,27,lantern
R_9NNGTs03HOOrLhz,Timing_1(27),4.613,27,lantern
R_9QAIH8o5XKYkAFD,Timing_1(27),2.0,27,lantern
R_8hQIw8oM3sZtlUV,Timing_1(27),4.578,27,lantern
R_dbuBKRXlnjouSRD,Timing_1(27),2.793,27,lantern
R_81i04UQTtFxOXlz,Timing_1(27),13.173,27,lantern
R_aflUaQ1v901DTZb,Timing_1(27),3.0260000000000002,27,lantern
R_8cU5NCG2ysTIeFf,Timing_1(27),2.165,27,lantern
R_9movxfJr3JHx4c5,Timing_1(27),2.123,27,lantern
R_6zZuvVsaXiYicmh,Timing_1(27),1.526,27,lantern
R_7Os34FuyUOKUtAV,Timing_1(27),1.501,27,lantern
R_6tIMcOQsORkQnuB,Timing_1(27),2.463,27,lantern
R_e9a4GNsvoZJ49mZ,Timing_1(27),2.363,27,lantern
R_cAPsFbVcU6FKEpT,Timing_1(27),9.843,27,lantern
R_cO0dBs5ofX0BOpT,Timing_1(27),2.6919999999999997,27,lantern
R_6Yb3oRlkWUQ0xkF,Timing_1(27),2.303,27,lantern
R_5A3PjLiZbWfA6Tb,Timing_1(27),4.279,27,lantern
R_0cuIBoqJYSnYnLT,Timing_1(27),2.25,27,lantern
R_9KSFfd62afsuieF,Timing_1(27),2.406,27,lantern
R_02GRIQd5MDRenPf,Timing_1(27),2.748,27,lantern
R_bjv98vU4STp6zQx,Timing_1(27),2.47,27,lantern
R_9KB1XzOy6rP7O1D,Timing_1(27),13.744000000000002,27,lantern
R_eX2Q9p9ZqgsYVLv,Timing_1(27),2.345,27,lantern
R_eDMsuefXH4Nvbhz,Timing_1(27),,27,lantern
R_cGTSCS88UP99f0x,Timing_1(27),2.427,27,lantern
R_6ujqTETwTzRExX7,Timing_1(27),2.594,27,lantern
R_1NfgfYV1GvFsWiN,Timing_1(27),,27,lantern
R_0TiNGME0OVqJO3H,Timing_1(27),3.378,27,lantern
R_0ih7r0MXsn7mCSV,Timing_1(27),,27,lantern
R_aWcEn0nidpymQER,Timing_1(27),2.079,27,lantern
R_9FZPEV6r7ezLOSN,Timing_1(27),3.779,27,lantern
R_6zhc96D1g2EpM2h,Timing_1(27),2.875,27,lantern
R_2a6HPCAFPrB4mIR,Timing_1(27),,27,lantern
R_8nQqGUmR9MT1CTP,Timing_1(28),2.026,28,bike
R_0NWkLPKVngfskaV,Timing_1(28),1.246,28,bike
R_2tvsWbcRX5R84ap,Timing_1(28),1.8530000000000002,28,bike
R_1TCKelAGYh94Ppr,Timing_1(28),,28,bike
R_5uoQgdmI1psnW97,Timing_1(28),2.915,28,bike
R_2aVo1rAUKgNJ8VL,Timing_1(28),8.447000000000001,28,bike
R_03dyKKqahwimd1z,Timing_1(28),2.035,28,bike
R_4I5pqYdhVgOKFKd,Timing_1(28),2.801,28,bike
R_1EWCq1k7UFauhNj,Timing_1(28),1.655,28,bike
R_81xh6ldt0VxOPHL,Timing_1(28),1.505,28,bike
R_9KLkobZ9kYZSzYh,Timing_1(28),1.19,28,bike
R_4T9SzDwjzOtlmrX,Timing_1(28),1.757,28,bike
R_eFBfDt4acLjjVQh,Timing_1(28),1.354,28,bike
R_d6Dq6Kyn36MTAJ7,Timing_1(28),1.994,28,bike
R_3jv8dkv5pkIe4f3,Timing_1(28),1.518,28,bike
R_9NNGTs03HOOrLhz,Timing_1(28),3.81,28,bike
R_9QAIH8o5XKYkAFD,Timing_1(28),1.423,28,bike
R_8hQIw8oM3sZtlUV,Timing_1(28),2.568,28,bike
R_dbuBKRXlnjouSRD,Timing_1(28),1.9140000000000001,28,bike
R_81i04UQTtFxOXlz,Timing_1(28),4.803999999999999,28,bike
R_aflUaQ1v901DTZb,Timing_1(28),1.735,28,bike
R_8cU5NCG2ysTIeFf,Timing_1(28),3.069,28,bike
R_9movxfJr3JHx4c5,Timing_1(28),1.814,28,bike
R_6zZuvVsaXiYicmh,Timing_1(28),4.235,28,bike
R_7Os34FuyUOKUtAV,Timing_1(28),1.665,28,bike
R_6tIMcOQsORkQnuB,Timing_1(28),1.558,28,bike
R_e9a4GNsvoZJ49mZ,Timing_1(28),4.77,28,bike
R_cAPsFbVcU6FKEpT,Timing_1(28),1.59,28,bike
R_cO0dBs5ofX0BOpT,Timing_1(28),1.536,28,bike
R_6Yb3oRlkWUQ0xkF,Timing_1(28),1.8459999999999999,28,bike
R_5A3PjLiZbWfA6Tb,Timing_1(28),1.239,28,bike
R_0cuIBoqJYSnYnLT,Timing_1(28),2.065,28,bike
R_9KSFfd62afsuieF,Timing_1(28),1.526,28,bike
R_02GRIQd5MDRenPf,Timing_1(28),1.506,28,bike
R_bjv98vU4STp6zQx,Timing_1(28),1.6159999999999999,28,bike
R_9KB1XzOy6rP7O1D,Timing_1(28),2.546,28,bike
R_eX2Q9p9ZqgsYVLv,Timing_1(28),1.328,28,bike
R_eDMsuefXH4Nvbhz,Timing_1(28),,28,bike
R_cGTSCS88UP99f0x,Timing_1(28),1.7169999999999999,28,bike
R_6ujqTETwTzRExX7,Timing_1(28),0.8109999999999999,28,bike
R_1NfgfYV1GvFsWiN,Timing_1(28),,28,bike
R_0TiNGME0OVqJO3H,Timing_1(28),,28,bike
R_0ih7r0MXsn7mCSV,Timing_1(28),1.35,28,bike
R_aWcEn0nidpymQER,Timing_1(28),2.315,28,bike
R_9FZPEV6r7ezLOSN,Timing_1(28),2.324,28,bike
R_6zhc96D1g2EpM2h,Timing_1(28),2.3040000000000003,28,bike
R_2a6HPCAFPrB4mIR,Timing_1(28),,28,bike
R_8nQqGUmR9MT1CTP,Timing_1(29),4.928,29,cheesegrater
R_0NWkLPKVngfskaV,Timing_1(29),1.7380000000000002,29,cheesegrater
R_2tvsWbcRX5R84ap,Timing_1(29),6.311,29,cheesegrater
R_1TCKelAGYh94Ppr,Timing_1(29),,29,cheesegrater
R_5uoQgdmI1psnW97,Timing_1(29),,29,cheesegrater
R_2aVo1rAUKgNJ8VL,Timing_1(29),,29,cheesegrater
R_03dyKKqahwimd1z,Timing_1(29),17.174,29,cheesegrater
R_4I5pqYdhVgOKFKd,Timing_1(29),,29,cheesegrater
R_1EWCq1k7UFauhNj,Timing_1(29),1.5219999999999998,29,cheesegrater
R_81xh6ldt0VxOPHL,Timing_1(29),1.85,29,cheesegrater
R_9KLkobZ9kYZSzYh,Timing_1(29),2.435,29,cheesegrater
R_4T9SzDwjzOtlmrX,Timing_1(29),4.728,29,cheesegrater
R_eFBfDt4acLjjVQh,Timing_1(29),6.002000000000001,29,cheesegrater
R_d6Dq6Kyn36MTAJ7,Timing_1(29),9.412,29,cheesegrater
R_3jv8dkv5pkIe4f3,Timing_1(29),13.373,29,cheesegrater
R_9NNGTs03HOOrLhz,Timing_1(29),6.186,29,cheesegrater
R_9QAIH8o5XKYkAFD,Timing_1(29),1.869,29,cheesegrater
R_8hQIw8oM3sZtlUV,Timing_1(29),5.06,29,cheesegrater
R_dbuBKRXlnjouSRD,Timing_1(29),2.5,29,cheesegrater
R_81i04UQTtFxOXlz,Timing_1(29),9.685,29,cheesegrater
R_aflUaQ1v901DTZb,Timing_1(29),6.148,29,cheesegrater
R_8cU5NCG2ysTIeFf,Timing_1(29),3.9389999999999996,29,cheesegrater
R_9movxfJr3JHx4c5,Timing_1(29),4.986000000000001,29,cheesegrater
R_6zZuvVsaXiYicmh,Timing_1(29),2.609,29,cheesegrater
R_7Os34FuyUOKUtAV,Timing_1(29),2.864,29,cheesegrater
R_6tIMcOQsORkQnuB,Timing_1(29),7.152,29,cheesegrater
R_e9a4GNsvoZJ49mZ,Timing_1(29),3.4589999999999996,29,cheesegrater
R_cAPsFbVcU6FKEpT,Timing_1(29),6.645,29,cheesegrater
R_cO0dBs5ofX0BOpT,Timing_1(29),3.7710000000000004,29,cheesegrater
R_6Yb3oRlkWUQ0xkF,Timing_1(29),4.007,29,cheesegrater
R_5A3PjLiZbWfA6Tb,Timing_1(29),4.303999999999999,29,cheesegrater
R_0cuIBoqJYSnYnLT,Timing_1(29),2.8819999999999997,29,cheesegrater
R_9KSFfd62afsuieF,Timing_1(29),2.0580000000000003,29,cheesegrater
R_02GRIQd5MDRenPf,Timing_1(29),14.04,29,cheesegrater
R_bjv98vU4STp6zQx,Timing_1(29),3.136,29,cheesegrater
R_9KB1XzOy6rP7O1D,Timing_1(29),8.642000000000001,29,cheesegrater
R_eX2Q9p9ZqgsYVLv,Timing_1(29),2.0980000000000003,29,cheesegrater
R_eDMsuefXH4Nvbhz,Timing_1(29),,29,cheesegrater
R_cGTSCS88UP99f0x,Timing_1(29),7.227,29,cheesegrater
R_6ujqTETwTzRExX7,Timing_1(29),1.778,29,cheesegrater
R_1NfgfYV1GvFsWiN,Timing_1(29),,29,cheesegrater
R_0TiNGME0OVqJO3H,Timing_1(29),,29,cheesegrater
R_0ih7r0MXsn7mCSV,Timing_1(29),,29,cheesegrater
R_aWcEn0nidpymQER,Timing_1(29),3.532,29,cheesegrater
R_9FZPEV6r7ezLOSN,Timing_1(29),6.563,29,cheesegrater
R_6zhc96D1g2EpM2h,Timing_1(29),2.8939999999999997,29,cheesegrater
R_2a6HPCAFPrB4mIR,Timing_1(29),,29,cheesegrater
R_8nQqGUmR9MT1CTP,Timing_1(30),3.197,30,desk
R_0NWkLPKVngfskaV,Timing_1(30),1.521,30,desk
R_2tvsWbcRX5R84ap,Timing_1(30),3.0189999999999997,30,desk
R_1TCKelAGYh94Ppr,Timing_1(30),,30,desk
R_5uoQgdmI1psnW97,Timing_1(30),2.001,30,desk
R_2aVo1rAUKgNJ8VL,Timing_1(30),,30,desk
R_03dyKKqahwimd1z,Timing_1(30),,30,desk
R_4I5pqYdhVgOKFKd,Timing_1(30),31.281,30,desk
R_1EWCq1k7UFauhNj,Timing_1(30),1.496,30,desk
R_81xh6ldt0VxOPHL,Timing_1(30),2.695,30,desk
R_9KLkobZ9kYZSzYh,Timing_1(30),3.8560000000000003,30,desk
R_4T9SzDwjzOtlmrX,Timing_1(30),11.39,30,desk
R_eFBfDt4acLjjVQh,Timing_1(30),2.377,30,desk
R_d6Dq6Kyn36MTAJ7,Timing_1(30),12.462,30,desk
R_3jv8dkv5pkIe4f3,Timing_1(30),3.798,30,desk
R_9NNGTs03HOOrLhz,Timing_1(30),5.0,30,desk
R_9QAIH8o5XKYkAFD,Timing_1(30),2.452,30,desk
R_8hQIw8oM3sZtlUV,Timing_1(30),5.388,30,desk
R_dbuBKRXlnjouSRD,Timing_1(30),3.219,30,desk
R_81i04UQTtFxOXlz,Timing_1(30),6.9110000000000005,30,desk
R_aflUaQ1v901DTZb,Timing_1(30),7.983,30,desk
R_8cU5NCG2ysTIeFf,Timing_1(30),2.141,30,desk
R_9movxfJr3JHx4c5,Timing_1(30),3.92,30,desk
R_6zZuvVsaXiYicmh,Timing_1(30),2.105,30,desk
R_7Os34FuyUOKUtAV,Timing_1(30),6.434,30,desk
R_6tIMcOQsORkQnuB,Timing_1(30),5.12,30,desk
R_e9a4GNsvoZJ49mZ,Timing_1(30),17.86,30,desk
R_cAPsFbVcU6FKEpT,Timing_1(30),1.785,30,desk
R_cO0dBs5ofX0BOpT,Timing_1(30),2.312,30,desk
R_6Yb3oRlkWUQ0xkF,Timing_1(30),2.021,30,desk
R_5A3PjLiZbWfA6Tb,Timing_1(30),2.116,30,desk
R_0cuIBoqJYSnYnLT,Timing_1(30),2.21,30,desk
R_9KSFfd62afsuieF,Timing_1(30),1.83,30,desk
R_02GRIQd5MDRenPf,Timing_1(30),2.164,30,desk
R_bjv98vU4STp6zQx,Timing_1(30),3.915,30,desk
R_9KB1XzOy6rP7O1D,Timing_1(30),1.489,30,desk
R_eX2Q9p9ZqgsYVLv,Timing_1(30),2.719,30,desk
R_eDMsuefXH4Nvbhz,Timing_1(30),,30,desk
R_cGTSCS88UP99f0x,Timing_1(30),2.735,30,desk
R_6ujqTETwTzRExX7,Timing_1(30),5.041,30,desk
R_1NfgfYV1GvFsWiN,Timing_1(30),15.790999999999999,30,desk
R_0TiNGME0OVqJO3H,Timing_1(30),2.535,30,desk
R_0ih7r0MXsn7mCSV,Timing_1(30),,30,desk
R_aWcEn0nidpymQER,Timing_1(30),3.608,30,desk
R_9FZPEV6r7ezLOSN,Timing_1(30),3.438,30,desk
R_6zhc96D1g2EpM2h,Timing_1(30),1.979,30,desk
R_2a6HPCAFPrB4mIR,Timing_1(30),,30,desk
R_8nQqGUmR9MT1CTP,Timing_1(31),6.151,31,bird
R_0NWkLPKVngfskaV,Timing_1(31),1.364,31,bird
R_2tvsWbcRX5R84ap,Timing_1(31),5.185,31,bird
R_1TCKelAGYh94Ppr,Timing_1(31),,31,bird
R_5uoQgdmI1psnW97,Timing_1(31),,31,bird
R_2aVo1rAUKgNJ8VL,Timing_1(31),,31,bird
R_03dyKKqahwimd1z,Timing_1(31),,31,bird
R_4I5pqYdhVgOKFKd,Timing_1(31),42.156000000000006,31,bird
R_1EWCq1k7UFauhNj,Timing_1(31),1.2570000000000001,31,bird
R_81xh6ldt0VxOPHL,Timing_1(31),1.55,31,bird
R_9KLkobZ9kYZSzYh,Timing_1(31),3.388,31,bird
R_4T9SzDwjzOtlmrX,Timing_1(31),7.388,31,bird
R_eFBfDt4acLjjVQh,Timing_1(31),12.347999999999999,31,bird
R_d6Dq6Kyn36MTAJ7,Timing_1(31),12.470999999999998,31,bird
R_3jv8dkv5pkIe4f3,Timing_1(31),7.457000000000001,31,bird
R_9NNGTs03HOOrLhz,Timing_1(31),8.798,31,bird
R_9QAIH8o5XKYkAFD,Timing_1(31),1.4980000000000002,31,bird
R_8hQIw8oM3sZtlUV,Timing_1(31),3.4760000000000004,31,bird
R_dbuBKRXlnjouSRD,Timing_1(31),2.029,31,bird
R_81i04UQTtFxOXlz,Timing_1(31),4.303,31,bird
R_aflUaQ1v901DTZb,Timing_1(31),8.253,31,bird
R_8cU5NCG2ysTIeFf,Timing_1(31),4.583,31,bird
R_9movxfJr3JHx4c5,Timing_1(31),4.61,31,bird
R_6zZuvVsaXiYicmh,Timing_1(31),2.673,31,bird
R_7Os34FuyUOKUtAV,Timing_1(31),2.4090000000000003,31,bird
R_6tIMcOQsORkQnuB,Timing_1(31),4.941,31,bird
R_e9a4GNsvoZJ49mZ,Timing_1(31),16.214000000000002,31,bird
R_cAPsFbVcU6FKEpT,Timing_1(31),16.42,31,bird
R_cO0dBs5ofX0BOpT,Timing_1(31),2.265,31,bird
R_6Yb3oRlkWUQ0xkF,Timing_1(31),15.512,31,bird
R_5A3PjLiZbWfA6Tb,Timing_1(31),2.515,31,bird
R_0cuIBoqJYSnYnLT,Timing_1(31),2.444,31,bird
R_9KSFfd62afsuieF,Timing_1(31),1.555,31,bird
R_02GRIQd5MDRenPf,Timing_1(31),10.751,31,bird
R_bjv98vU4STp6zQx,Timing_1(31),5.382999999999999,31,bird
R_9KB1XzOy6rP7O1D,Timing_1(31),1.455,31,bird
R_eX2Q9p9ZqgsYVLv,Timing_1(31),3.267,31,bird
R_eDMsuefXH4Nvbhz,Timing_1(31),,31,bird
R_cGTSCS88UP99f0x,Timing_1(31),,31,bird
R_6ujqTETwTzRExX7,Timing_1(31),6.479,31,bird
R_1NfgfYV1GvFsWiN,Timing_1(31),,31,bird
R_0TiNGME0OVqJO3H,Timing_1(31),,31,bird
R_0ih7r0MXsn7mCSV,Timing_1(31),1.663,31,bird
R_aWcEn0nidpymQER,Timing_1(31),3.48,31,bird
R_9FZPEV6r7ezLOSN,Timing_1(31),6.138999999999999,31,bird
R_6zhc96D1g2EpM2h,Timing_1(31),8.118,31,bird
R_2a6HPCAFPrB4mIR,Timing_1(31),7.63,31,bird
R_8nQqGUmR9MT1CTP,Timing_1(32),5.167000000000001,32,apple
R_0NWkLPKVngfskaV,Timing_1(32),3.1189999999999998,32,apple
R_2tvsWbcRX5R84ap,Timing_1(32),38.936,32,apple
R_1TCKelAGYh94Ppr,Timing_1(32),,32,apple
R_5uoQgdmI1psnW97,Timing_1(32),10.985,32,apple
R_2aVo1rAUKgNJ8VL,Timing_1(32),,32,apple
R_03dyKKqahwimd1z,Timing_1(32),5.879,32,apple
R_4I5pqYdhVgOKFKd,Timing_1(32),31.893,32,apple
R_1EWCq1k7UFauhNj,Timing_1(32),1.5390000000000001,32,apple
R_81xh6ldt0VxOPHL,Timing_1(32),1.764,32,apple
R_9KLkobZ9kYZSzYh,Timing_1(32),1.044,32,apple
R_4T9SzDwjzOtlmrX,Timing_1(32),2.065,32,apple
R_eFBfDt4acLjjVQh,Timing_1(32),2.303,32,apple
R_d6Dq6Kyn36MTAJ7,Timing_1(32),2.522,32,apple
R_3jv8dkv5pkIe4f3,Timing_1(32),1.8780000000000001,32,apple
R_9NNGTs03HOOrLhz,Timing_1(32),2.247,32,apple
R_9QAIH8o5XKYkAFD,Timing_1(32),7.329,32,apple
R_8hQIw8oM3sZtlUV,Timing_1(32),2.367,32,apple
R_dbuBKRXlnjouSRD,Timing_1(32),2.023,32,apple
R_81i04UQTtFxOXlz,Timing_1(32),18.757,32,apple
R_aflUaQ1v901DTZb,Timing_1(32),5.0280000000000005,32,apple
R_8cU5NCG2ysTIeFf,Timing_1(32),5.694,32,apple
R_9movxfJr3JHx4c5,Timing_1(32),5.528,32,apple
R_6zZuvVsaXiYicmh,Timing_1(32),1.485,32,apple
R_7Os34FuyUOKUtAV,Timing_1(32),1.43,32,apple
R_6tIMcOQsORkQnuB,Timing_1(32),6.403,32,apple
R_e9a4GNsvoZJ49mZ,Timing_1(32),6.652,32,apple
R_cAPsFbVcU6FKEpT,Timing_1(32),8.565,32,apple
R_cO0dBs5ofX0BOpT,Timing_1(32),2.678,32,apple
R_6Yb3oRlkWUQ0xkF,Timing_1(32),3.984,32,apple
R_5A3PjLiZbWfA6Tb,Timing_1(32),7.696000000000001,32,apple
R_0cuIBoqJYSnYnLT,Timing_1(32),4.898,32,apple
R_9KSFfd62afsuieF,Timing_1(32),6.971,32,apple
R_02GRIQd5MDRenPf,Timing_1(32),3.062,32,apple
R_bjv98vU4STp6zQx,Timing_1(32),3.929,32,apple
R_9KB1XzOy6rP7O1D,Timing_1(32),5.218999999999999,32,apple
R_eX2Q9p9ZqgsYVLv,Timing_1(32),1.429,32,apple
R_eDMsuefXH4Nvbhz,Timing_1(32),,32,apple
R_cGTSCS88UP99f0x,Timing_1(32),,32,apple
R_6ujqTETwTzRExX7,Timing_1(32),13.125,32,apple
R_1NfgfYV1GvFsWiN,Timing_1(32),13.27,32,apple
R_0TiNGME0OVqJO3H,Timing_1(32),,32,apple
R_0ih7r0MXsn7mCSV,Timing_1(32),1.601,32,apple
R_aWcEn0nidpymQER,Timing_1(32),8.349,32,apple
R_9FZPEV6r7ezLOSN,Timing_1(32),2.957,32,apple
R_6zhc96D1g2EpM2h,Timing_1(32),8.244,32,apple
R_2a6HPCAFPrB4mIR,Timing_1(32),,32,apple
R_8nQqGUmR9MT1CTP,Timing_1(33),2.181,33,lock
R_0NWkLPKVngfskaV,Timing_1(33),1.699,33,lock
R_2tvsWbcRX5R84ap,Timing_1(33),1.7109999999999999,33,lock
R_1TCKelAGYh94Ppr,Timing_1(33),,33,lock
R_5uoQgdmI1psnW97,Timing_1(33),4.22,33,lock
R_2aVo1rAUKgNJ8VL,Timing_1(33),2.7060000000000004,33,lock
R_03dyKKqahwimd1z,Timing_1(33),3.5639999999999996,33,lock
R_4I5pqYdhVgOKFKd,Timing_1(33),,33,lock
R_1EWCq1k7UFauhNj,Timing_1(33),1.995,33,lock
R_81xh6ldt0VxOPHL,Timing_1(33),2.4419999999999997,33,lock
R_9KLkobZ9kYZSzYh,Timing_1(33),2.392,33,lock
R_4T9SzDwjzOtlmrX,Timing_1(33),4.475,33,lock
R_eFBfDt4acLjjVQh,Timing_1(33),7.2989999999999995,33,lock
R_d6Dq6Kyn36MTAJ7,Timing_1(33),8.932,33,lock
R_3jv8dkv5pkIe4f3,Timing_1(33),1.893,33,lock
R_9NNGTs03HOOrLhz,Timing_1(33),5.143,33,lock
R_9QAIH8o5XKYkAFD,Timing_1(33),2.7289999999999996,33,lock
R_8hQIw8oM3sZtlUV,Timing_1(33),2.815,33,lock
R_dbuBKRXlnjouSRD,Timing_1(33),2.354,33,lock
R_81i04UQTtFxOXlz,Timing_1(33),4.938,33,lock
R_aflUaQ1v901DTZb,Timing_1(33),3.3080000000000003,33,lock
R_8cU5NCG2ysTIeFf,Timing_1(33),2.004,33,lock
R_9movxfJr3JHx4c5,Timing_1(33),14.404000000000002,33,lock
R_6zZuvVsaXiYicmh,Timing_1(33),3.448,33,lock
R_7Os34FuyUOKUtAV,Timing_1(33),1.516,33,lock
R_6tIMcOQsORkQnuB,Timing_1(33),2.266,33,lock
R_e9a4GNsvoZJ49mZ,Timing_1(33),3.5039999999999996,33,lock
R_cAPsFbVcU6FKEpT,Timing_1(33),1.817,33,lock
R_cO0dBs5ofX0BOpT,Timing_1(33),0.919,33,lock
R_6Yb3oRlkWUQ0xkF,Timing_1(33),1.758,33,lock
R_5A3PjLiZbWfA6Tb,Timing_1(33),3.6319999999999997,33,lock
R_0cuIBoqJYSnYnLT,Timing_1(33),4.566,33,lock
R_9KSFfd62afsuieF,Timing_1(33),2.1519999999999997,33,lock
R_02GRIQd5MDRenPf,Timing_1(33),1.9180000000000001,33,lock
R_bjv98vU4STp6zQx,Timing_1(33),2.358,33,lock
R_9KB1XzOy6rP7O1D,Timing_1(33),1.9980000000000002,33,lock
R_eX2Q9p9ZqgsYVLv,Timing_1(33),1.9380000000000002,33,lock
R_eDMsuefXH4Nvbhz,Timing_1(33),,33,lock
R_cGTSCS88UP99f0x,Timing_1(33),2.113,33,lock
R_6ujqTETwTzRExX7,Timing_1(33),3.344,33,lock
R_1NfgfYV1GvFsWiN,Timing_1(33),,33,lock
R_0TiNGME0OVqJO3H,Timing_1(33),,33,lock
